"ITTER107","Territorio","TIPO_DATO_FOL","Tipo dato","ETA1","Classe di età","POSIZPROF","Posizione professionale","CARATT_OCC","Carattere occupazione","T_BIS","Edizione","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","1","dipendenti","1","tempo determinato","2018M3G13","13-Mar-2018","2002-Q3","T3-2002",1983.915,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","1","dipendenti","1","tempo determinato","2018M3G13","13-Mar-2018","2003-Q1","T1-2003",1898.298,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","1","dipendenti","1","tempo determinato","2018M3G13","13-Mar-2018","2003-Q2","T2-2003",2026.572,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","1","dipendenti","1","tempo determinato","2018M3G13","13-Mar-2018","2003-Q4","T4-2003",1958.251,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","1","dipendenti","1","tempo determinato","2018M3G13","13-Mar-2018","2003-Q3","T3-2003",2006.815,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","1","dipendenti","1","tempo determinato","2018M3G13","13-Mar-2018","2004-Q2","T2-2004",1885.86,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","1","dipendenti","1","tempo determinato","2018M3G13","13-Mar-2018","2004-Q1","T1-2004",1819.383,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","1","dipendenti","1","tempo determinato","2018M3G13","13-Mar-2018","2004-Q4","T4-2004",1955.566,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","1","dipendenti","1","tempo determinato","2018M3G13","13-Mar-2018","2004-Q3","T3-2004",1959.378,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","1","dipendenti","1","tempo determinato","2018M3G13","13-Mar-2018","2005-Q1","T1-2005",1976.305,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","1","dipendenti","1","tempo determinato","2018M3G13","13-Mar-2018","2005-Q2","T2-2005",1988.933,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","1","dipendenti","1","tempo determinato","2018M3G13","13-Mar-2018","2005-Q4","T4-2005",2092.903,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","1","dipendenti","1","tempo determinato","2018M3G13","13-Mar-2018","2005-Q3","T3-2005",1978.03,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","1","dipendenti","1","tempo determinato","2018M3G13","13-Mar-2018","2006-Q2","T2-2006",2137.126,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","1","dipendenti","1","tempo determinato","2018M3G13","13-Mar-2018","2006-Q1","T1-2006",2165.217,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","1","dipendenti","1","tempo determinato","2018M3G13","13-Mar-2018","2006-Q4","T4-2006",2239.107,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","1","dipendenti","1","tempo determinato","2018M3G13","13-Mar-2018","2006-Q3","T3-2006",2175.657,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","1","dipendenti","1","tempo determinato","2018M3G13","13-Mar-2018","2007-Q1","T1-2007",2198.937,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","1","dipendenti","1","tempo determinato","2018M3G13","13-Mar-2018","2007-Q2","T2-2007",2219.991,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","1","dipendenti","1","tempo determinato","2018M3G13","13-Mar-2018","2007-Q4","T4-2007",2240.983,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","1","dipendenti","1","tempo determinato","2018M3G13","13-Mar-2018","2007-Q3","T3-2007",2253.375,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","1","dipendenti","1","tempo determinato","2018M3G13","13-Mar-2018","2008-Q2","T2-2008",2324.236,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","1","dipendenti","1","tempo determinato","2018M3G13","13-Mar-2018","2008-Q1","T1-2008",2305.16,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","1","dipendenti","1","tempo determinato","2018M3G13","13-Mar-2018","2008-Q4","T4-2008",2205.539,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","1","dipendenti","1","tempo determinato","2018M3G13","13-Mar-2018","2008-Q3","T3-2008",2275.367,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","1","dipendenti","1","tempo determinato","2018M3G13","13-Mar-2018","2009-Q1","T1-2009",2151.116,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","1","dipendenti","1","tempo determinato","2018M3G13","13-Mar-2018","2009-Q2","T2-2009",2134.752,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","1","dipendenti","1","tempo determinato","2018M3G13","13-Mar-2018","2009-Q4","T4-2009",2105.241,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","1","dipendenti","1","tempo determinato","2018M3G13","13-Mar-2018","2009-Q3","T3-2009",2100.329,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","1","dipendenti","1","tempo determinato","2018M3G13","13-Mar-2018","2010-Q2","T2-2010",2091.655,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","1","dipendenti","1","tempo determinato","2018M3G13","13-Mar-2018","2010-Q1","T1-2010",2112.783,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","1","dipendenti","1","tempo determinato","2018M3G13","13-Mar-2018","2010-Q4","T4-2010",2196.485,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","1","dipendenti","1","tempo determinato","2018M3G13","13-Mar-2018","2010-Q3","T3-2010",2120.542,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","1","dipendenti","1","tempo determinato","2018M3G13","13-Mar-2018","2011-Q1","T1-2011",2207.424,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","1","dipendenti","1","tempo determinato","2018M3G13","13-Mar-2018","2011-Q2","T2-2011",2241.446,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","1","dipendenti","1","tempo determinato","2018M3G13","13-Mar-2018","2011-Q4","T4-2011",2301.145,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","1","dipendenti","1","tempo determinato","2018M3G13","13-Mar-2018","2011-Q3","T3-2011",2271.159,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","1","dipendenti","1","tempo determinato","2018M3G13","13-Mar-2018","2012-Q2","T2-2012",2352.627,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","1","dipendenti","1","tempo determinato","2018M3G13","13-Mar-2018","2012-Q1","T1-2012",2316.402,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","1","dipendenti","1","tempo determinato","2018M3G13","13-Mar-2018","2012-Q4","T4-2012",2306.996,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","1","dipendenti","1","tempo determinato","2018M3G13","13-Mar-2018","2012-Q3","T3-2012",2336.66,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","1","dipendenti","1","tempo determinato","2018M3G13","13-Mar-2018","2013-Q1","T1-2013",2271.87,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","1","dipendenti","1","tempo determinato","2018M3G13","13-Mar-2018","2013-Q2","T2-2013",2200.349,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","1","dipendenti","1","tempo determinato","2018M3G13","13-Mar-2018","2013-Q4","T4-2013",2165.397,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","1","dipendenti","1","tempo determinato","2018M3G13","13-Mar-2018","2013-Q3","T3-2013",2173.893,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","1","dipendenti","1","tempo determinato","2018M3G13","13-Mar-2018","2014-Q2","T2-2014",2270.885,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","1","dipendenti","1","tempo determinato","2018M3G13","13-Mar-2018","2014-Q1","T1-2014",2228.407,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","1","dipendenti","1","tempo determinato","2018M3G13","13-Mar-2018","2014-Q4","T4-2014",2313.892,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","1","dipendenti","1","tempo determinato","2018M3G13","13-Mar-2018","2014-Q3","T3-2014",2285.097,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","1","dipendenti","1","tempo determinato","2018M3G13","13-Mar-2018","2015-Q1","T1-2015",2328.825,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","1","dipendenti","1","tempo determinato","2018M3G13","13-Mar-2018","2015-Q2","T2-2015",2353.511,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","1","dipendenti","1","tempo determinato","2018M3G13","13-Mar-2018","2015-Q4","T4-2015",2387.666,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","1","dipendenti","1","tempo determinato","2018M3G13","13-Mar-2018","2015-Q3","T3-2015",2426.349,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","1","dipendenti","1","tempo determinato","2018M3G13","13-Mar-2018","2016-Q2","T2-2016",2419.681,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","1","dipendenti","1","tempo determinato","2018M3G13","13-Mar-2018","2016-Q1","T1-2016",2346.758,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","1","dipendenti","1","tempo determinato","2018M3G13","13-Mar-2018","2016-Q4","T4-2016",2495.175,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","1","dipendenti","1","tempo determinato","2018M3G13","13-Mar-2018","2016-Q3","T3-2016",2444.84,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","1","dipendenti","1","tempo determinato","2018M3G13","13-Mar-2018","2017-Q1","T1-2017",2558.56,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","1","dipendenti","1","tempo determinato","2018M3G13","13-Mar-2018","2017-Q2","T2-2017",2684.338,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","1","dipendenti","1","tempo determinato","2018M3G13","13-Mar-2018","2017-Q4","T4-2017",2849.437,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","1","dipendenti","1","tempo determinato","2018M3G13","13-Mar-2018","2017-Q3","T3-2017",2792.224,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","1","dipendenti","1","tempo determinato","2018M6G12","12-Giu-2018","1992-Q4","T4-1992",1678.929,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","1","dipendenti","1","tempo determinato","2018M6G12","12-Giu-2018","1993-Q1","T1-1993",1595.51,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","1","dipendenti","1","tempo determinato","2018M6G12","12-Giu-2018","1993-Q2","T2-1993",1549.073,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","1","dipendenti","1","tempo determinato","2018M6G12","12-Giu-2018","1993-Q4","T4-1993",1516.951,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","1","dipendenti","1","tempo determinato","2018M6G12","12-Giu-2018","1993-Q3","T3-1993",1560.137,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","1","dipendenti","1","tempo determinato","2018M6G12","12-Giu-2018","1994-Q2","T2-1994",1616.632,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","1","dipendenti","1","tempo determinato","2018M6G12","12-Giu-2018","1994-Q1","T1-1994",1559.45,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","1","dipendenti","1","tempo determinato","2018M6G12","12-Giu-2018","1994-Q4","T4-1994",1610.067,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","1","dipendenti","1","tempo determinato","2018M6G12","12-Giu-2018","1994-Q3","T3-1994",1603.041,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","1","dipendenti","1","tempo determinato","2018M6G12","12-Giu-2018","1995-Q1","T1-1995",1660.43,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","1","dipendenti","1","tempo determinato","2018M6G12","12-Giu-2018","1995-Q2","T2-1995",1621.463,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","1","dipendenti","1","tempo determinato","2018M6G12","12-Giu-2018","1995-Q4","T4-1995",1651.537,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","1","dipendenti","1","tempo determinato","2018M6G12","12-Giu-2018","1995-Q3","T3-1995",1651.467,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","1","dipendenti","1","tempo determinato","2018M6G12","12-Giu-2018","1996-Q2","T2-1996",1612.885,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","1","dipendenti","1","tempo determinato","2018M6G12","12-Giu-2018","1996-Q1","T1-1996",1611.129,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","1","dipendenti","1","tempo determinato","2018M6G12","12-Giu-2018","1996-Q4","T4-1996",1635.803,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","1","dipendenti","1","tempo determinato","2018M6G12","12-Giu-2018","1996-Q3","T3-1996",1636.759,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","1","dipendenti","1","tempo determinato","2018M6G12","12-Giu-2018","1997-Q1","T1-1997",1665.797,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","1","dipendenti","1","tempo determinato","2018M6G12","12-Giu-2018","1997-Q2","T2-1997",1674.948,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","1","dipendenti","1","tempo determinato","2018M6G12","12-Giu-2018","1997-Q4","T4-1997",1692.597,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","1","dipendenti","1","tempo determinato","2018M6G12","12-Giu-2018","1997-Q3","T3-1997",1706.466,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","1","dipendenti","1","tempo determinato","2018M6G12","12-Giu-2018","1998-Q2","T2-1998",1735.449,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","1","dipendenti","1","tempo determinato","2018M6G12","12-Giu-2018","1998-Q1","T1-1998",1773.696,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","1","dipendenti","1","tempo determinato","2018M6G12","12-Giu-2018","1998-Q4","T4-1998",1816.378,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","1","dipendenti","1","tempo determinato","2018M6G12","12-Giu-2018","1998-Q3","T3-1998",1754.152,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","1","dipendenti","1","tempo determinato","2018M6G12","12-Giu-2018","1999-Q1","T1-1999",1888.186,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","1","dipendenti","1","tempo determinato","2018M6G12","12-Giu-2018","1999-Q2","T2-1999",1919.594,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","1","dipendenti","1","tempo determinato","2018M6G12","12-Giu-2018","1999-Q4","T4-1999",1892.627,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","1","dipendenti","1","tempo determinato","2018M6G12","12-Giu-2018","1999-Q3","T3-1999",1866.096,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","1","dipendenti","1","tempo determinato","2018M6G12","12-Giu-2018","2000-Q2","T2-2000",1975.784,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","1","dipendenti","1","tempo determinato","2018M6G12","12-Giu-2018","2000-Q1","T1-2000",1968.17,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","1","dipendenti","1","tempo determinato","2018M6G12","12-Giu-2018","2000-Q4","T4-2000",2062.926,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","1","dipendenti","1","tempo determinato","2018M6G12","12-Giu-2018","2000-Q3","T3-2000",1948.33,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","1","dipendenti","1","tempo determinato","2018M6G12","12-Giu-2018","2001-Q1","T1-2001",2010.793,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","1","dipendenti","1","tempo determinato","2018M6G12","12-Giu-2018","2001-Q2","T2-2001",1934.641,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","1","dipendenti","1","tempo determinato","2018M6G12","12-Giu-2018","2001-Q4","T4-2001",1960.18,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","1","dipendenti","1","tempo determinato","2018M6G12","12-Giu-2018","2001-Q3","T3-2001",1986.642,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","1","dipendenti","1","tempo determinato","2018M6G12","12-Giu-2018","2002-Q2","T2-2002",1980.827,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","1","dipendenti","1","tempo determinato","2018M6G12","12-Giu-2018","2002-Q1","T1-2002",1999.656,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","1","dipendenti","1","tempo determinato","2018M6G12","12-Giu-2018","2002-Q4","T4-2002",2003.529,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","1","dipendenti","1","tempo determinato","2018M6G12","12-Giu-2018","2002-Q3","T3-2002",1983.915,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","1","dipendenti","1","tempo determinato","2018M6G12","12-Giu-2018","2003-Q1","T1-2003",1898.298,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","1","dipendenti","1","tempo determinato","2018M6G12","12-Giu-2018","2003-Q2","T2-2003",2026.572,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","1","dipendenti","1","tempo determinato","2018M6G12","12-Giu-2018","2003-Q4","T4-2003",1958.251,,
